time,amplitude
0,0
0.001,0.2073127465868445
0.002,0.41443132993347087
0.003,0.6211618270305677
0.004,0.8273107950019347
0.005,1.0326855103497454
0.006,1.237094207215552
0.007,1.4403463143311033
0.008,1.6422526903348902
0.009000000000000001,1.8426258571326295
0.010000000000000002,2.041280230982657
0.011000000000000003,2.2380323509903945
0.012000000000000004,2.4327011046997056
0.013000000000000005,2.6251079504730352
0.014000000000000005,2.815077136356768
0.015000000000000006,3.002435915133137
0.016000000000000007,3.1870147552654453
0.017000000000000008,3.3686475474490822
0.01800000000000001,3.547171806487036
0.01900000000000001,3.7224288682151663
0.02000000000000001,3.8942640812094576
0.02100000000000001,4.06252699301484
0.022000000000000013,4.227071530642838
0.023000000000000013,4.387756175093377
0.024000000000000014,4.544444129664523
0.025000000000000015,4.697003481822578
0.026000000000000016,4.845307358414104
0.027000000000000017,4.9892340740107395
0.028000000000000018,5.128667272187383
0.02900000000000002,5.263496059544184
0.03000000000000002,5.393615132293044
0.03100000000000002,5.518924895239764
0.03200000000000002,5.63933157300362
0.03300000000000002,5.754747313327115
0.03400000000000002,5.865090282339724
0.035000000000000024,5.970284751650778
0.036000000000000025,6.070261177158086
0.037000000000000026,6.16495626947054
0.03800000000000003,6.254313055854738
0.03900000000000003,6.3382809336275026
0.04000000000000003,6.41681571492826
0.04100000000000003,6.489879662817266
0.04200000000000003,6.5574415186578765
0.04300000000000003,6.619476520753287
0.04400000000000003,6.6759664142203885
0.04500000000000003,6.726899452095733
0.046000000000000034,6.7722703876808446
0.047000000000000035,6.8120804581464105
0.048000000000000036,6.8463373594271175
0.04900000000000004,6.875055212451114
0.05000000000000004,6.898254520760199
0.05100000000000004,6.915962119588885
0.05200000000000004,6.928211116482437
0.05300000000000004,6.935040823545832
0.05400000000000004,6.936496681427251
0.05500000000000004,6.932630175151309
0.05600000000000004,6.923498741928585
0.057000000000000044,6.909165671079206
0.058000000000000045,6.889699996219274
0.059000000000000045,6.865176379869684
0.060000000000000046,6.835674990657464
0.06100000000000005,6.801281373290059
0.06200000000000005,6.76208631149307
0.06300000000000004,6.71818568411172
0.06400000000000004,6.669680314585813
0.06500000000000004,6.616675814017194
0.06600000000000004,6.559282418057536
0.06700000000000005,6.497614817852894
0.06800000000000005,6.431791985289684
0.06900000000000005,6.361936992794565
0.07000000000000005,6.2881768279482975
0.07100000000000005,6.210642203180726
0.07200000000000005,6.129467360820815
0.07300000000000005,6.044789873782069
0.07400000000000005,5.956750442169573
0.07500000000000005,5.865492686100527
0.07600000000000005,5.771162935035227
0.07700000000000005,5.673910013920238
0.07800000000000006,5.573885026449718
0.07900000000000006,5.471241135754795
0.08000000000000006,5.366133342834264
0.08100000000000006,5.258718263042848
0.08200000000000006,5.1491539009558025
0.08300000000000006,5.037599423930736
0.08400000000000006,4.924214934689062
0.08500000000000006,4.809161243240711
0.08600000000000006,4.692599638476437
0.08700000000000006,4.5746916597522045
0.08800000000000006,4.455598868790027
0.08900000000000007,4.335482622218823
0.09000000000000007,4.214503845077816
0.09100000000000007,4.092822805603319
0.09200000000000007,3.970598891617703
0.09300000000000007,3.84799038883689
0.09400000000000007,3.7251542614096196
0.09500000000000007,3.6022459349985114
0.09600000000000007,3.479419082708898
0.09700000000000007,3.356825414167291
0.09800000000000007,3.2346144680465336
0.09900000000000007,3.1129334083295785
0.10000000000000007,2.991926824598341
0.10100000000000008,2.8717365366280125
0.10200000000000008,2.7525014035610313
0.10300000000000008,2.6343571379279735
0.10400000000000008,2.517436124775733
0.10500000000000008,2.4018672461556627
0.10600000000000008,2.287775711216658
0.10700000000000008,2.175282892139935
0.10800000000000008,2.0645061661436794
0.10900000000000008,1.9555587637769856
0.11000000000000008,1.8485496237132644
0.11100000000000008,1.7435832542439353
0.11200000000000009,1.6407596016633943
0.11300000000000009,1.5401739257262954
0.11400000000000009,1.4419166823479488
0.11500000000000009,1.3460734137080457
0.11600000000000009,1.2527246459073185
0.11700000000000009,1.161945794315673
0.11800000000000009,1.0738070767393464
0.11900000000000009,0.988373434523202
0.12000000000000009,0.9057044616928724
0.1210000000000001,0.825854342229861
0.1220000000000001,0.7488717955608788
0.1230000000000001,0.6748000303309527
0.1240000000000001,0.6036767065177591
0.12500000000000008,0.5355339059327315
0.12600000000000008,0.47039811114225216
0.12700000000000009,0.40829019283024914
0.12800000000000009,0.34922540561122917
0.1290000000000001,0.2932133922906477
0.1300000000000001,0.24025819655737823
0.1310000000000001,0.19035828408082667
0.1320000000000001,0.14350657197320205
0.1330000000000001,0.09969046656536396
0.1340000000000001,0.05889190943274114
0.1350000000000001,0.02108743159589599
0.1360000000000001,-0.013751784191410099
0.1370000000000001,-0.045659833165446084
0.1380000000000001,-0.07467601039732985
0.1390000000000001,-0.10084472488105378
0.1400000000000001,-0.12421540599747116
0.1410000000000001,-0.1448424024979924
0.1420000000000001,-0.16278487416246978
0.1430000000000001,-0.1781066762962764
0.1440000000000001,-0.19087623724189173
0.1450000000000001,-0.20116642909033233
0.1460000000000001,-0.20905443178754224
0.1470000000000001,-0.21462159084034504
0.1480000000000001,-0.21795326883574773
0.1490000000000001,-0.2191386909962909
0.1500000000000001,-0.21827078500268215
0.1510000000000001,-0.2154460153232045
0.1520000000000001,-0.21076421229726017
0.1530000000000001,-0.20432839622796295
0.1540000000000001,-0.19624459674583927
0.1550000000000001,-0.1866216677125041
0.1560000000000001,-0.17557109793957093
0.1570000000000001,-0.163206818004064
0.1580000000000001,-0.14964500344720888
0.1590000000000001,-0.13500387464866603
0.16000000000000011,-0.11940349367304104
0.16100000000000012,-0.10296555838986243
0.16200000000000012,-0.08581319417211064
0.16300000000000012,-0.06807074348188336
0.16400000000000012,-0.04986355365479478
0.16500000000000012,-0.03131776319729643
0.16600000000000012,-0.012560086913246962
0.16700000000000012,0.006282399822265215
0.16800000000000012,0.025082477322623115
0.16900000000000012,0.04371299806290743
0.17000000000000012,0.06204710304634797
0.17100000000000012,0.07995843774386485
0.17200000000000013,0.09732136728714846
0.17300000000000013,0.1140111905968273
0.17400000000000013,0.12990435312878745
0.17500000000000013,0.1448786579236898
0.17600000000000013,0.15881347464717266
0.17700000000000013,0.17158994631110325
0.17800000000000013,0.18309119336958068
0.17900000000000013,0.19320251488714502
0.18000000000000013,0.20181158648087294
0.18100000000000013,0.20880865474264243
0.18200000000000013,0.21408672785292726
0.18300000000000013,0.2175417621029334
0.18400000000000014,0.21907284404776894
0.18500000000000014,0.21858236801961195
0.18600000000000014,0.2159762087365007
0.18700000000000014,0.21116388874941205
0.18800000000000014,0.2040587404777079
0.18900000000000014,0.19457806259079957
0.19000000000000014,0.18264327050200269
0.19100000000000014,0.16818004074899617
0.19200000000000014,0.1511184490441102
0.19300000000000014,0.13139310178672714
0.19400000000000014,0.10894326083949535
0.19500000000000015,0.08371296137973117
0.19600000000000015,0.055651122647308426
0.19700000000000015,0.02471165142060361
0.19800000000000015,-0.009146461937571626
0.19900000000000015,-0.04595905501133668
0.20000000000000015,-0.08575671257691031
0.20100000000000015,-0.1285646936868714
0.20200000000000015,-0.17440286670765648
0.20300000000000015,-0.22328565241288967
0.20400000000000015,-0.2752219752236238
0.20500000000000015,-0.3302152226748345
0.20600000000000016,-0.3882632131756125
0.20700000000000016,-0.4493581721187003
0.20800000000000016,-0.5134867163828076
0.20900000000000016,-0.5806298472592655
0.21000000000000016,-0.6507629518222537
0.21100000000000016,-0.7238558127498069
0.21200000000000016,-0.7998726265905773
0.21300000000000016,-0.8787720304591433
0.21400000000000016,-0.9605071371305502
0.21500000000000016,-1.0450255784925706
0.21600000000000016,-1.132269557302271
0.21700000000000016,-1.2221759071812515
0.21800000000000017,-1.314676160772315
0.21900000000000017,-1.409696625968257
0.22000000000000017,-1.5071584701120329
0.22100000000000017,-1.6069778120558618
0.22200000000000017,-1.709065821955618
0.22300000000000017,-1.8133288286655427
0.22400000000000017,-1.919668434587344
0.22500000000000017,-2.027981637817017
0.22600000000000017,-2.1381609614220176
0.22700000000000017,-2.2500945896712583
0.22800000000000017,-2.3636665110300816
0.22900000000000018,-2.4787566677227373
0.23000000000000018,-2.5952411116552145
0.23100000000000018,-2.712992166482114
0.23200000000000018,-2.831878595592241
0.23300000000000018,-2.9517657757789344
0.23400000000000018,-3.0725158763529676
0.23500000000000018,-3.193988043447746
0.23600000000000018,-3.3160385892591115
0.23700000000000018,-3.438521185954549
0.23800000000000018,-3.5612870639801084
0.23900000000000018,-3.684185214486397
0.24000000000000019,-3.8070625955894326
0.2410000000000002,-3.9297643421760515
0.2420000000000002,-4.0521339789584845
0.2430000000000002,-4.174013636477865
0.2440000000000002,-4.29524426975192
0.2450000000000002,-4.415665879258251
0.2460000000000002,-4.535117733940815
0.2470000000000002,-4.653438595924451
0.2480000000000002,-4.770466946619172
0.2490000000000002,-4.886041213894264
0.25000000000000017,-5.00000000000002
0.25100000000000017,-5.1121823099138615
0.25200000000000017,-5.222427779786761
0.25300000000000017,-5.33057690516534
0.25400000000000017,-5.4364712686653585
0.25500000000000017,-5.539953766772589
0.25600000000000017,-5.6408688354482
0.2570000000000002,-5.739062674217239
0.2580000000000002,-5.834383468420689
0.2590000000000002,-5.926681609313968
0.2600000000000002,-6.015809911697492
0.2610000000000002,-6.1016238287683615
0.2620000000000002,-6.1839816638856995
0.2630000000000002,-6.262744778946541
0.2640000000000002,-6.337777799073663
0.2650000000000002,-6.4089488133217145
0.2660000000000002,-6.476129571113495
0.2670000000000002,-6.53919567412404
0.2680000000000002,-6.598026763336434
0.2690000000000002,-6.65250670099984
0.2700000000000002,-6.702523747227331
0.2710000000000002,-6.747970730978439
0.2720000000000002,-6.788745215179117
0.2730000000000002,-6.824749655739934
0.2740000000000002,-6.855891554241717
0.2750000000000002,-6.882083604066685
0.2760000000000002,-6.903243829762207
0.2770000000000002,-6.919295719433679
0.2780000000000002,-6.930168349972755
0.2790000000000002,-6.935796504937111
0.2800000000000002,-6.936120784908133
0.2810000000000002,-6.931087710163466
0.2820000000000002,-6.920649815511971
0.2830000000000002,-6.904765737149699
0.2840000000000002,-6.883400291406506
0.2850000000000002,-6.856524545264341
0.2860000000000002,-6.824115878539691
0.2870000000000002,-6.786158037634357
0.2880000000000002,-6.7426411807704625
0.2890000000000002,-6.693561914637586
0.2900000000000002,-6.638923322391862
0.2910000000000002,-6.578734982959045
0.2920000000000002,-6.51301298160568
0.2930000000000002,-6.4417799117547805
0.2940000000000002,-6.365064868034626
0.2950000000000002,-6.282903430561675
0.2960000000000002,-6.195337640470809
0.2970000000000002,-6.1024159667183415
0.2980000000000002,-6.004193264195673
0.2990000000000002,-5.900730723203361
0.3000000000000002,-5.792095810347807
0.3010000000000002,-5.6783622009345525
0.3020000000000002,-5.559609702944286
0.3030000000000002,-5.435924172689344
0.3040000000000002,-5.307397422260243
0.3050000000000002,-5.174127118883421
0.3060000000000002,-5.036216676322383
0.3070000000000002,-4.89377513846609
0.3080000000000002,-4.746917055258962
0.3090000000000002,-4.595762351137986
0.3100000000000002,-4.440436186152697
0.3110000000000002,-4.281068809954252
0.3120000000000002,-4.117795408849703
0.3130000000000002,-3.950755946127381
0.3140000000000002,-3.780094995868974
0.3150000000000002,-3.605961570472485
0.3160000000000002,-3.4285089421198247
0.3170000000000002,-3.247894458430636
0.3180000000000002,-3.064279352552653
0.31900000000000023,-2.877828547946356
0.32000000000000023,-2.688710458129372
0.32100000000000023,-2.4970967816530045
0.32200000000000023,-2.3031622925900823
0.32300000000000023,-2.107084626819655
0.32400000000000023,-1.9090440643998934
0.32500000000000023,-1.709223308325952
0.32600000000000023,-1.507807259975124
0.32700000000000023,-1.3049827915454835
0.32800000000000024,-1.1009385157992497
0.32900000000000024,-0.8958645534253858
0.33000000000000024,-0.6899522983394297
0.33100000000000024,-0.4833941812415072
0.33200000000000024,-0.2763834317559425
0.33300000000000024,-0.0691138394778119
0.33400000000000024,0.1382204857468228
0.33500000000000024,0.3454253539786257
